epoch, loss_val, ece_val, f1_val, pre_val, rec_val, acc_val, lr_rate, weight_decay, class_weight
50,0.6826044917106628,0.013570508919656304,0.6736842105263158,0.5079365079365079,1.0,0.515625,0.05,0.1,[1. 5.]
42,0.6979119777679443,0.04455745220184326,0.6666666666666666,0.5,1.0,0.5,0.05,0.1,[1. 7.]
59,0.7338155508041382,0.08025813102722168,0.6666666666666666,0.5,1.0,0.5,0.05,0.1,[ 1. 10.]
42,0.7585030794143677,0.1986987203773525,0.6666666666666666,0.5,1.0,0.5,0.05,0.1,[ 1. 12.]
53,0.8485978245735168,0.19460806291964322,0.0,0.0,0.0,0.5,0.05,0.01,[1. 1.]
47,0.6327277421951294,0.08916266831672856,0.34005763688760804,1.0,0.2048611111111111,0.6024305555555556,0.05,0.01,[1. 3.]
42,0.618930995464325,0.1803589272830221,0.7613636363636364,0.6442307692307693,0.9305555555555556,0.7083333333333334,0.05,0.01,[1. 5.]
49,0.6419339776039124,0.11797037032536332,0.6974483596597812,0.5364485981308411,0.9965277777777778,0.5677083333333334,0.05,0.01,[1. 7.]
51,0.6938323974609375,0.2618952031350798,0.6728971962616822,0.5070422535211268,1.0,0.5138888888888888,0.05,0.01,[ 1. 10.]
42,0.7301464676856995,0.11245031903187433,0.6666666666666666,0.5,1.0,0.5,0.05,0.01,[ 1. 12.]
93,0.6739125847816467,0.2293536902870983,0.3774647887323944,1.0,0.2326388888888889,0.6163194444444444,0.05,0.001,[1. 1.]
42,0.4950771927833557,0.16291785343653625,0.7142857142857144,0.9042553191489362,0.5902777777777778,0.7638888888888888,0.05,0.001,[1. 3.]
61,0.4835679829120636,0.21256352862757116,0.8027923211169286,0.8070175438596491,0.7986111111111112,0.8038194444444444,0.05,0.001,[1. 5.]
62,0.49866512417793274,0.17790382334755525,0.7957639939485629,0.7050938337801609,0.9131944444444444,0.765625,0.05,0.001,[1. 7.]
53,0.5355085134506226,0.22259811270568108,0.7400530503978779,0.5987124463519313,0.96875,0.6597222222222222,0.05,0.001,[ 1. 10.]
51,0.5637027621269226,0.2334549533099764,0.7342747111681643,0.5824847250509165,0.9930555555555556,0.640625,0.05,0.001,[ 1. 12.]
256,0.5339601039886475,0.17231842865132624,0.6325581395348837,0.9577464788732394,0.4722222222222222,0.7256944444444444,0.05,0.0001,[1. 1.]
146,0.422956258058548,0.14020680227420396,0.7662082514734774,0.8823529411764706,0.6770833333333334,0.7934027777777778,0.05,0.0001,[1. 3.]
166,0.40299192070961,0.1246235078562879,0.7956204379562044,0.8384615384615385,0.7569444444444444,0.8055555555555556,0.05,0.0001,[1. 5.]
137,0.40096020698547363,0.12646792735904458,0.8105263157894737,0.8191489361702128,0.8020833333333334,0.8125,0.05,0.0001,[1. 7.]
140,0.4079494774341583,0.1257471133592642,0.8175675675675677,0.7960526315789473,0.8402777777777778,0.8125,0.05,0.0001,[ 1. 10.]
143,0.41595929861068726,0.12179772447173792,0.8163934426229508,0.7732919254658385,0.8645833333333334,0.8055555555555556,0.05,0.0001,[ 1. 12.]
42,0.6877188086509705,0.01565408706665039,0.0,0.0,0.0,0.5,0.001,0.1,[1. 1.]
43,0.6835236549377441,0.04905340892987121,0.21671826625386997,1.0,0.12152777777777778,0.5607638888888888,0.001,0.1,[1. 3.]
42,0.6819366216659546,0.03437812740190166,0.680047225501771,0.5152057245080501,1.0,0.5295138888888888,0.001,0.1,[1. 5.]
42,0.6817514896392822,0.012956159758484987,0.6666666666666666,0.5,1.0,0.5,0.001,0.1,[1. 7.]
42,0.6826274394989014,0.018825948238372803,0.6666666666666666,0.5,1.0,0.5,0.001,0.1,[ 1. 10.]
42,0.6819309592247009,0.018529653549194336,0.6666666666666666,0.5,1.0,0.5,0.001,0.1,[ 1. 12.]
82,0.6625524163246155,0.07642080226085253,0.17142857142857143,1.0,0.09375,0.546875,0.001,0.01,[1. 1.]
154,0.6319490671157837,0.08463534148823885,0.39554317548746526,1.0,0.2465277777777778,0.6232638888888888,0.001,0.01,[1. 3.]
241,0.6219514012336731,0.17407790229966244,0.7513661202185793,0.6193693693693694,0.9548611111111112,0.6840277777777778,0.001,0.01,[1. 5.]
126,0.6389661431312561,0.09862551807115477,0.7000000000000001,0.5394736842105263,0.9965277777777778,0.5729166666666666,0.001,0.01,[1. 7.]
86,0.6489189863204956,0.08628816126535334,0.6956521739130436,0.5333333333333333,1.0,0.5625,0.001,0.01,[ 1. 10.]
104,0.652523398399353,0.12585285988946757,0.6808510638297872,0.5161290322580645,1.0,0.53125,0.001,0.01,[ 1. 12.]
202,0.6175122857093811,0.2001734348013997,0.37288135593220334,1.0,0.22916666666666666,0.6145833333333334,0.001,0.001,[1. 1.]
481,0.5168494582176208,0.17190367405095863,0.7025862068965517,0.9261363636363636,0.5659722222222222,0.7604166666666666,0.001,0.001,[1. 3.]
481,0.5061903595924377,0.2129302550521162,0.7903780068728522,0.782312925170068,0.7986111111111112,0.7881944444444444,0.001,0.001,[1. 5.]
481,0.5237524509429932,0.1724497584315638,0.7793696275071633,0.6634146341463415,0.9444444444444444,0.7326388888888888,0.001,0.001,[1. 7.]
481,0.5584964752197266,0.22108616679906845,0.7389033942558748,0.5920502092050209,0.9826388888888888,0.6527777777777778,0.001,0.001,[ 1. 10.]
411,0.5819627046585083,0.23505500134908494,0.7220125786163523,0.5660749506903353,0.9965277777777778,0.6163194444444444,0.001,0.001,[ 1. 12.]
481,0.5651074647903442,0.1949718682250629,0.5449999999999999,0.9732142857142857,0.3784722222222222,0.6840277777777778,0.001,0.0001,[1. 1.]
481,0.46558767557144165,0.15569808608334923,0.7306122448979593,0.8861386138613861,0.6215277777777778,0.7708333333333334,0.001,0.0001,[1. 3.]
481,0.4511156678199768,0.15819794984741342,0.7813620071684588,0.8074074074074075,0.7569444444444444,0.7881944444444444,0.001,0.0001,[1. 5.]
481,0.45487484335899353,0.1577913872897625,0.7939698492462312,0.7669902912621359,0.8229166666666666,0.7864583333333334,0.001,0.0001,[1. 7.]
481,0.47149547934532166,0.15471876200495496,0.7981510015408321,0.7174515235457064,0.8993055555555556,0.7725694444444444,0.001,0.0001,[ 1. 10.]
481,0.48483502864837646,0.16841961686602896,0.7869822485207101,0.6855670103092784,0.9236111111111112,0.75,0.001,0.0001,[ 1. 12.]
