epoch, loss_val, ece_val, f1_val, pre_val, rec_val, acc_val, lr_rate, weight_decay, class_weight
54,0.6907409429550171,0.17861646386586372,0.6666666666666666,0.5,1.0,0.5,0.05,0.01,[1. 5.]
66,0.7689675688743591,0.2940185264183869,0.6666666666666666,0.5,1.0,0.5,0.05,0.01,[1. 7.]
42,0.44085201621055603,0.20069510193720252,0.7603890362511052,0.9071729957805907,0.654490106544901,0.7937595129375952,0.05,0.001,[1. 1.]
53,0.45089778304100037,0.22449661827613596,0.7647814910025709,0.6618464961067854,0.9056316590563166,0.7214611872146118,0.05,0.001,[1. 3.]
74,0.5049453377723694,0.2167636040184233,0.7258156840297654,0.581651376146789,0.9649923896499238,0.6354642313546424,0.05,0.001,[1. 5.]
48,0.5516414046287537,0.24064570892165604,0.6993998908892525,0.5450680272108843,0.9756468797564688,0.5806697108066972,0.05,0.001,[1. 7.]
107,0.352961927652359,0.1276712655862354,0.7880299251870323,0.8681318681318682,0.7214611872146118,0.8059360730593608,0.05,0.0001,[1. 1.]
170,0.3719741106033325,0.12314020013904461,0.7918781725888324,0.7562326869806094,0.8310502283105022,0.7815829528158296,0.05,0.0001,[1. 3.]
216,0.4069715142250061,0.1377382476047203,0.788211103495545,0.7169576059850374,0.8751902587519026,0.7648401826484018,0.05,0.0001,[1. 5.]
259,0.4369722306728363,0.1439939638148976,0.7787375415282393,0.6910377358490566,0.8919330289193302,0.7465753424657534,0.05,0.0001,[1. 7.]
42,0.6075268387794495,0.012177497148513794,0.0,0.0,0.0,0.5,0.001,0.1,[1. 1.]
42,0.6046227812767029,0.014401674270629883,0.6666666666666666,0.5,1.0,0.5,0.001,0.1,[1. 3.]
47,0.6045206785202026,0.021476030349731445,0.6666666666666666,0.5,1.0,0.5,0.001,0.1,[1. 5.]
56,0.6045259833335876,0.027007102966308594,0.6666666666666666,0.5,1.0,0.5,0.001,0.1,[1. 7.]
178,0.5729779601097107,0.08110135199453916,0.3926829268292683,0.9877300613496932,0.2450532724505327,0.6210045662100456,0.001,0.01,[1. 1.]
162,0.5725146532058716,0.08991820760967165,0.6690537084398976,0.5038520801232665,0.9954337899543378,0.5076103500761036,0.001,0.01,[1. 3.]
97,0.5849390625953674,0.06216629219200332,0.6673438293550025,0.5007621951219512,1.0,0.5015220700152208,0.001,0.01,[1. 5.]
77,0.5938969850540161,0.05152805283370807,0.6666666666666666,0.5,1.0,0.5,0.001,0.01,[1. 7.]
481,0.46015283465385437,0.2116622101498521,0.7456700091157703,0.9295454545454546,0.6225266362252664,0.7876712328767124,0.001,0.001,[1. 1.]
481,0.4766751527786255,0.24416070790958547,0.7476866132017274,0.6286307053941909,0.9223744292237442,0.6887366818873668,0.001,0.001,[1. 3.]
481,0.5218262076377869,0.23346890039639928,0.7054945054945055,0.5520206362854686,0.9771689497716894,0.5920852359208524,0.001,0.001,[1. 5.]
481,0.5635660886764526,0.230397580897427,0.6817226890756303,0.520449077786688,0.9878234398782344,0.5388127853881278,0.001,0.001,[1. 7.]
481,0.39980778098106384,0.17756496943658162,0.7732406602953954,0.9008097165991903,0.6773211567732116,0.8013698630136986,0.001,0.0001,[1. 1.]
481,0.4296199679374695,0.1993951840124899,0.775593220338983,0.6992665036674817,0.8706240487062404,0.7480974124809742,0.001,0.0001,[1. 3.]
481,0.48128098249435425,0.19579307374344565,0.7382550335570469,0.6160896130346232,0.9208523592085236,0.6735159817351598,0.001,0.0001,[1. 5.]
481,0.5294137001037598,0.22262073259466134,0.7139588100686498,0.5719523373052245,0.9497716894977168,0.619482496194825,0.001,0.0001,[1. 7.]
